iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population
CHE,Europe,Switzerland,7/16/2020,33290,142,100.571,1969,1,0.429,3846.501,16.407,11.621,227.509,0.116,0.05,7248,347140,40.11,0.837,6387,0.738,0.019,52.6,,,,,,,,,,39.35,8654618
CHE,Europe,Switzerland,7/17/2020,33382,92,98.857,1969,0,0.429,3857.132,10.63,11.422,227.509,0,0.05,6682,353822,40.882,0.772,6245,0.722,0.02,50,,,,,,,,,,39.35,8654618
CHE,Europe,Switzerland,7/18/2020,33492,110,96.429,1969,0,0.143,3869.842,12.71,11.142,227.509,0,0.017,3759,357581,41.317,0.434,6105,0.705,0.019,52.6,,,,,,,,,,39.35,8654618
CHE,Europe,Switzerland,7/19/2020,33591,99,101.143,1969,0,0.143,3881.28,11.439,11.687,227.509,0,0.017,1764,359345,41.521,0.204,6081,0.703,0.02,50,,,,,,,,,,39.35,8654618
CHE,Europe,Switzerland,7/20/2020,33634,43,98.286,1971,2,0.429,3886.249,4.968,11.356,227.74,0.231,0.05,5641,364986,42.172,0.652,5930,0.685,0.021,47.6,,,,,,,,,,39.35,8654618
CHE,Europe,Switzerland,7/21/2020,33742,108,103.714,1972,1,0.571,3898.728,12.479,11.984,227.855,0.116,0.066,6792,371778,42.957,0.785,5654,0.653,0.021,47.6,,,,,,,,,,39.35,8654618
CHE,Europe,Switzerland,7/22/2020,33883,141,105,1972,0,0.571,3915.02,16.292,12.132,227.855,0,0.066,6689,378467,43.73,0.773,5511,0.637,0.021,47.6,,,,,,,,,,39.35,8654618
CHE,Europe,Switzerland,7/23/2020,34000,117,101.429,1975,3,0.857,3928.538,13.519,11.72,228.202,0.347,0.099,5483,383950,44.364,0.634,5259,0.608,0.023,43.5,,,,,,,,,,39.35,8654618
CHE,Europe,Switzerland,7/24/2020,34154,154,110.286,1977,2,1.143,3946.332,17.794,12.743,228.433,0.231,0.132,5517,389467,45.001,0.637,5092,0.588,0.025,40,,,,,,,,,,39.35,8654618
CHE,Europe,Switzerland,7/25/2020,34302,148,115.714,1977,0,1.143,3963.433,17.101,13.37,228.433,0,0.132,3630,393097,45.42,0.419,5074,0.586,0.026,38.5,,,,,,,,,,39.35,8654618
CHE,Europe,Switzerland,7/26/2020,34412,110,117.286,1977,0,1.143,3976.143,12.71,13.552,228.433,0,0.132,1777,394874,45.626,0.205,5076,0.587,0.026,38.5,,,,,,,,,,39.35,8654618
CHE,Europe,Switzerland,7/27/2020,34477,65,120.429,1978,1,1,3983.654,7.51,13.915,228.549,0.116,0.116,5418,400292,46.252,0.626,5044,0.583,0.028,35.7,,,,,,,,,,39.35,8654618
CHE,Europe,Switzerland,7/28/2020,34609,132,123.857,1978,0,0.857,3998.906,15.252,14.311,228.549,0,0.099,7261,407553,47.091,0.839,5111,0.591,0.029,34.5,,,,,,,,,,39.35,8654618
CHE,Europe,Switzerland,7/29/2020,34802,193,131.286,1979,1,1,4021.206,22.3,15.169,228.664,0.116,0.116,6769,414322,47.873,0.782,5122,0.592,0.033,30.3,,,,,,,,,,39.35,8654618
CHE,Europe,Switzerland,7/30/2020,35022,220,146,1980,1,0.714,4046.626,25.42,16.87,228.78,0.116,0.083,7050,421372,48.688,0.815,5346,0.618,0.034,29.4,,,,,,,,,,39.35,8654618
CHE,Europe,Switzerland,7/31/2020,35232,210,154,1981,1,0.571,4070.89,24.265,17.794,228.895,0.116,0.066,5686,427058,49.345,0.657,5370,0.62,0.034,29.4,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/1/2020,35412,180,158.571,1981,0,0.571,4091.688,20.798,18.322,228.895,0,0.066,3050,430108,49.697,0.352,5287,0.611,0.035,28.6,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/2/2020,35550,138,162.571,1981,0,0.571,4107.634,15.945,18.784,228.895,0,0.066,2124,432232,49.942,0.245,5337,0.617,0.035,28.6,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/3/2020,35616,66,162.714,1981,0,0.429,4115.26,7.626,18.801,228.895,0,0.05,6184,438416,50.657,0.715,5446,0.629,0.034,29.4,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/4/2020,35746,130,162.429,1981,0,0.429,4130.281,15.021,18.768,228.895,0,0.05,7293,445709,51.5,0.843,5451,0.63,0.035,28.6,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/5/2020,35927,181,160.714,1984,3,0.714,4151.194,20.914,18.57,229.242,0.347,0.083,6765,452474,52.281,0.782,5450,0.63,0.033,30.3,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/6/2020,36108,181,155.143,1985,1,0.714,4172.108,20.914,17.926,229.357,0.116,0.083,6574,459048,53.041,0.76,5382,0.622,0.032,31.2,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/7/2020,36269,161,148.143,1986,1,0.714,4190.711,18.603,17.117,229.473,0.116,0.083,6133,465181,53.749,0.709,5446,0.629,0.031,32.3,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/8/2020,36451,182,148.429,1986,0,0.714,4211.74,21.029,17.15,229.473,0,0.083,3724,468905,54.18,0.43,5542,0.64,0.031,32.3,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/9/2020,36603,152,150.429,1986,0,0.714,4229.303,17.563,17.381,229.473,0,0.083,2016,470921,54.413,0.233,5527,0.639,0.033,30.3,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/10/2020,36708,105,156,1987,1,0.857,4241.435,12.132,18.025,229.588,0.116,0.099,5924,476845,55.097,0.684,5490,0.634,0.035,28.6,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/11/2020,36895,187,164.143,1990,3,1.286,4263.042,21.607,18.966,229.935,0.347,0.149,7271,484116,55.937,0.84,5487,0.634,0.037,27,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/12/2020,37169,274,177.429,1991,1,1,4294.701,31.659,20.501,230.051,0.116,0.116,6635,490751,56.704,0.767,5468,0.632,0.038,26.3,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/13/2020,37403,234,185,1991,0,0.857,4321.739,27.038,21.376,230.051,0,0.099,7302,498053,57.548,0.844,5572,0.644,0.04,25,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/14/2020,37671,268,200.286,1991,0,0.714,4352.705,30.966,23.142,230.051,0,0.083,7294,505347,58.39,0.843,5738,0.663,0.041,24.4,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/15/2020,37924,253,210.429,1991,0,0.714,4381.938,29.233,24.314,230.051,0,0.083,4844,510191,58.95,0.56,5898,0.681,0.041,24.4,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/16/2020,38124,200,217.286,1991,0,0.714,4405.047,23.109,25.106,230.051,0,0.083,2419,512610,59.23,0.28,5956,0.688,0.041,24.4,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/17/2020,38252,128,220.571,1991,0,0.571,4419.837,14.79,25.486,230.051,0,0.066,8177,520787,60.174,0.945,6277,0.725,0.039,25.6,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/18/2020,38449,197,222,1992,1,0.286,4442.599,22.762,25.651,230.166,0.116,0.033,10526,531313,61.391,1.216,6742,0.779,0.037,27,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/19/2020,38760,311,227.286,1996,4,0.714,4478.534,35.935,26.262,230.628,0.462,0.083,9388,540701,62.475,1.085,7136,0.825,0.036,27.8,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/20/2020,39026,266,231.857,1998,2,1,4509.269,30.735,26.79,230.859,0.231,0.116,10034,550735,63.635,1.159,7526,0.87,0.036,27.8,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/21/2020,39332,306,237.286,2000,2,1.286,4544.626,35.357,27.417,231.09,0.231,0.149,9936,560671,64.783,1.148,7903,0.913,0.036,27.8,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/22/2020,39627,295,243.286,2000,0,1.286,4578.712,34.086,28.111,231.09,0,0.149,6134,566805,65.492,0.709,8088,0.935,0.036,27.8,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/23/2020,39903,276,254.143,2001,1,1.429,4610.602,31.89,29.365,231.206,0.116,0.165,3299,570104,65.873,0.381,8213,0.949,0.036,27.8,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/24/2020,40060,157,258.286,2001,0,1.429,4628.743,18.141,29.844,231.206,0,0.165,9822,579926,67.008,1.135,8448,0.976,0.035,28.6,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/25/2020,40262,202,259,2002,1,1.429,4652.083,23.34,29.926,231.322,0.116,0.165,13094,593020,68.521,1.513,8815,1.019,0.035,28.6,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/26/2020,40645,383,269.286,2003,1,1,4696.337,44.254,31.115,231.437,0.116,0.116,12776,605796,69.997,1.476,9299,1.074,0.035,28.6,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/27/2020,41006,361,282.857,2003,0,0.714,4738.049,41.712,32.683,231.437,0,0.083,13060,618856,71.506,1.509,9732,1.124,0.033,30.3,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/28/2020,41346,340,287.714,2004,1,0.571,4777.334,39.285,33.244,231.553,0.116,0.066,12431,631287,72.942,1.436,10088,1.166,0.032,31.2,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/29/2020,41722,376,299.286,2005,1,0.714,4820.779,43.445,34.581,231.668,0.116,0.083,8362,639649,73.908,0.966,10406,1.202,0.032,31.2,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/30/2020,42014,292,301.571,2005,0,0.571,4854.518,33.739,34.845,231.668,0,0.066,3837,643486,74.352,0.443,10483,1.211,0.031,32.3,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,8/31/2020,42177,163,302.429,2006,1,0.714,4873.352,18.834,34.944,231.784,0.116,0.083,11258,654744,75.653,1.301,10688,1.235,0.031,32.3,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/1/2020,42393,216,304.429,2011,5,1.286,4898.31,24.958,35.175,232.361,0.578,0.149,16320,671064,77.538,1.886,11149,1.288,0.03,33.3,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/2/2020,42763,370,302.571,2011,0,1.143,4941.062,42.752,34.961,232.361,0,0.132,15895,686959,79.375,1.837,11595,1.34,0.029,34.5,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/3/2020,43127,364,303,2013,2,1.429,4983.12,42.058,35.01,232.593,0.231,0.165,15396,702355,81.154,1.779,11928,1.378,0.029,34.5,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/4/2020,43532,405,312.286,2013,0,1.286,5029.916,46.796,36.083,232.593,0,0.149,14410,716765,82.819,1.665,12211,1.411,0.029,34.5,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/5/2020,43957,425,319.286,2013,0,1.143,5079.023,49.107,36.892,232.593,0,0.132,9519,726284,83.919,1.1,12376,1.43,0.031,32.3,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/6/2020,44401,444,341,2013,0,1.143,5130.325,51.302,39.401,232.593,0,0.132,4334,730618,84.419,0.501,12447,1.438,0.031,32.3,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/7/2020,44592,191,345,2014,1,1.143,5152.394,22.069,39.863,232.708,0.116,0.132,13225,743843,85.948,1.528,12728,1.471,0.031,32.3,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/8/2020,44837,245,349.143,2018,4,1,5180.702,28.309,40.342,233.17,0.462,0.116,17507,761350,87.97,2.023,12898,1.49,0.032,31.2,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/9/2020,45306,469,363.286,2019,1,1.143,5234.893,54.191,41.976,233.286,0.116,0.132,16236,777586,89.846,1.876,12947,1.496,0.032,31.2,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/10/2020,45711,405,369.143,2020,1,1,5281.689,46.796,42.653,233.401,0.116,0.116,15557,793143,91.644,1.798,12970,1.499,0.034,29.4,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/11/2020,46239,528,386.714,2020,0,1,5342.697,61.008,44.683,233.401,0,0.116,13996,807139,93.261,1.617,12911,1.492,0.035,28.6,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/12/2020,46704,465,392.429,2020,0,1,5396.425,53.729,45.343,233.401,0,0.116,9864,817003,94.401,1.14,12960,1.497,0.035,28.6,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/13/2020,47179,475,396.857,2021,1,1.143,5451.309,54.884,45.855,233.517,0.116,0.132,4139,821142,94.879,0.478,12932,1.494,0.036,27.8,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/14/2020,47436,257,406.286,2025,4,1.571,5481.004,29.695,46.944,233.979,0.462,0.182,12707,833849,96.347,1.468,12858,1.486,0.037,27,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/15/2020,47751,315,416.286,2028,3,1.429,5517.401,36.397,48.1,234.326,0.347,0.165,16706,850555,98.278,1.93,12744,1.473,0.037,27,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/16/2020,48265,514,422.714,2039,11,2.857,5576.791,59.39,48.843,235.597,1.271,0.33,15325,865880,100.048,1.771,12613,1.457,0.039,25.6,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/17/2020,48795,530,440.571,2042,3,3.143,5638.03,61.239,50.906,235.943,0.347,0.363,15142,881022,101.798,1.75,12554,1.451,0.038,26.3,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/18/2020,49283,488,434.857,2045,3,3.571,5694.417,56.386,50.246,236.29,0.347,0.413,13357,894379,103.341,1.543,12463,1.44,0.038,26.3,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/19/2020,49283,0,368.429,2045,0,3.571,5694.417,0,42.57,236.29,0,0.413,7809,902188,104.244,0.902,12169,1.406,0.038,26.3,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/20/2020,49283,0,300.571,2045,0,3.429,5694.417,0,34.73,236.29,0,0.396,3558,905746,104.655,0.411,12086,1.396,0.038,26.3,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/21/2020,50378,1095,420.286,2050,5,3.571,5820.939,126.522,48.562,236.868,0.578,0.413,10190,915936,105.832,1.177,11727,1.355,0.037,27,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/22/2020,50664,286,416.143,2054,4,3.714,5853.985,33.046,48.083,237.33,0.462,0.429,13308,929244,107.37,1.538,11241,1.299,0.039,25.6,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/23/2020,51101,437,405.143,2060,6,3,5904.478,50.493,46.812,238.023,0.693,0.347,12787,942031,108.847,1.477,10879,1.257,0.039,25.6,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/24/2020,51492,391,385.286,2061,1,2.714,5949.656,45.178,44.518,238.139,0.116,0.314,11796,953827,110.21,1.363,10401,1.202,0.038,26.3,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/25/2020,51864,372,368.714,2064,3,2.714,5992.639,42.983,42.603,238.485,0.347,0.314,11123,964950,111.495,1.285,10082,1.165,0.038,26.3,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/26/2020,51864,0,368.714,2064,0,2.714,5992.639,0,42.603,238.485,0,0.314,5992,970942,112.188,0.692,9822,1.135,0.037,27,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/27/2020,51864,0,368.714,2064,0,2.714,5992.639,0,42.603,238.485,0,0.314,2802,973744,112.511,0.324,9714,1.122,0.037,27,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/28/2020,52646,782,324,2065,1,2.143,6082.995,90.356,37.437,238.601,0.116,0.248,9269,983013,113.582,1.071,9582,1.107,0.037,27,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/29/2020,52871,225,315.286,2069,4,2.143,6108.993,25.998,36.43,239.063,0.462,0.248,12407,995420,115.016,1.434,9454,1.092,0.037,27,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,9/30/2020,53282,411,311.571,2074,5,2,6156.482,47.489,36.001,239.641,0.578,0.231,11823,1007243,116.382,1.366,9316,1.076,0.04,25,,,,,,,,,,43.06,8654618
CHE,Europe,Switzerland,10/1/2020,53832,550,334.286,2074,0,1.857,6220.032,63.55,38.625,239.641,0,0.215,11958,1019201,117.764,1.382,9339,1.079,0.044,22.7,,,,,,,,,,31.94,8654618
CHE,Europe,Switzerland,10/2/2020,54384,552,360,2075,1,1.571,6283.813,63.781,41.596,239.756,0.116,0.182,11183,1030384,119.056,1.292,9348,1.08,0.047,21.3,,,,,,,,,,31.94,8654618
CHE,Europe,Switzerland,10/3/2020,54384,0,360,2076,1,1.714,6283.813,0,41.596,239.872,0.116,0.198,7591,1037975,119.933,0.877,9576,1.106,0.051,19.6,,,,,,,,,,31.94,8654618
CHE,Europe,Switzerland,10/4/2020,54384,0,360,2077,1,1.857,6283.813,0,41.596,239.987,0.116,0.215,3532,1041507,120.341,0.408,9680,1.118,0.053,18.9,,,,,,,,,,31.94,8654618
CHE,Europe,Switzerland,10/5/2020,55932,1548,469.429,2078,1,1.857,6462.677,178.864,54.24,240.103,0.116,0.215,11702,1053209,121.693,1.352,10028,1.159,0.059,16.9,,,,,,,,,,31.94,8654618
CHE,Europe,Switzerland,10/6/2020,56632,700,537.286,2081,3,1.714,6543.559,80.882,62.081,240.45,0.347,0.198,14756,1067965,123.398,1.705,10364,1.198,0.066,15.2,,,,,,,,,,31.94,8654618
CHE,Europe,Switzerland,10/7/2020,57709,1077,632.429,2082,1,1.143,6668.001,124.442,73.074,240.565,0.116,0.132,15261,1083226,125.162,1.763,10855,1.254,0.073,13.7,,,,,,,,,,31.94,8654618
CHE,Europe,Switzerland,10/8/2020,58881,1172,721.286,2087,5,1.857,6803.42,135.419,83.341,241.143,0.578,0.215,15716,1098942,126.978,1.816,11392,1.316,0.081,12.3,,,,,,,,,,31.94,8654618
CHE,Europe,Switzerland,10/9/2020,60368,1487,854.857,2088,1,1.857,6975.236,171.816,98.775,241.258,0.116,0.215,16000,1114942,128.826,1.849,12080,1.396,0.089,11.2,,,,,,,,,,31.94,8654618
CHE,Europe,Switzerland,10/10/2020,60368,0,854.857,2088,0,1.714,6975.236,0,98.775,241.258,0,0.198,10815,1125757,130.076,1.25,12540,1.449,0.096,10.4,,,,,,,,,,29.17,8654618
CHE,Europe,Switzerland,10/11/2020,60368,0,854.857,2088,0,1.571,6975.236,0,98.775,241.258,0,0.182,5102,1130859,130.665,0.59,12765,1.475,0.1,10,,,,,,,,,,29.17,8654618
CHE,Europe,Switzerland,10/12/2020,64436,4068,1214.857,2096,8,2.571,7445.274,470.038,140.371,242.183,0.924,0.297,14976,1145835,132.396,1.73,13232,1.529,0.108,9.3,,,,,,,,,,29.17,8654618
CHE,Europe,Switzerland,10/13/2020,65881,1445,1321.286,2103,7,3.143,7612.237,166.963,152.668,242.992,0.809,0.363,20312,1166147,134.743,2.347,14026,1.621,0.119,8.4,,,,,,,,,,29.17,8654618
CHE,Europe,Switzerland,10/14/2020,68704,2823,1570.714,2109,6,3.857,7938.421,326.184,181.489,243.685,0.693,0.446,20249,1186396,137.082,2.34,14739,1.703,0.129,7.8,,,,,,,,,,29.17,8654618
CHE,Europe,Switzerland,10/15/2020,71317,2613,1776.571,2115,6,4,8240.341,301.92,205.274,244.378,0.693,0.462,22053,1208449,139.631,2.548,15644,1.808,0.137,7.3,,,,,,,,,,29.17,8654618
CHE,Europe,Switzerland,10/16/2020,74422,3105,2007.714,2122,7,4.857,8599.109,358.768,231.982,245.187,0.809,0.561,24321,1232770,142.441,2.81,16833,1.945,0.145,6.9,,,,,,,,,,29.17,8654618
CHE,Europe,Switzerland,10/17/2020,74422,0,2007.714,2122,0,4.857,8599.109,0,231.982,245.187,0,0.561,16073,1248843,144.298,1.857,17584,2.032,0.15,6.7,,,,,,,,,,29.17,8654618
CHE,Europe,Switzerland,10/18/2020,74422,0,2007.714,2123,1,5,8599.109,0,231.982,245.303,0.116,0.578,8511,1257354,145.281,0.983,18071,2.088,0.154,6.5,,,,,,,,,,29.17,8654618
CHE,Europe,Switzerland,10/19/2020,83159,8737,2674.714,2138,15,6,9608.627,1009.519,309.051,247.036,1.733,0.693,21181,1278535,147.729,2.447,18957,2.19,0.163,6.1,,,,,,,,,,32.87,8654618
CHE,Europe,Switzerland,10/20/2020,86167,3008,2898,2145,7,6,9956.188,347.56,334.85,247.845,0.809,0.693,28894,1307429,151.067,3.339,20183,2.332,0.175,5.7,,,,,,,,,,35.65,8654618
CHE,Europe,Switzerland,10/21/2020,91763,5596,3294.143,2039,-106,-10,10602.779,646.591,380.623,235.597,-12.248,-1.155,28179,1335608,154.323,3.256,21316,2.463,0.187,5.3,,,,,,,,,,35.65,8654618
CHE,Europe,Switzerland,10/22/2020,97019,5256,3671.714,2046,7,-9.857,11210.085,607.306,424.249,236.406,0.809,-1.139,30540,1366148,157.852,3.529,22528,2.603,0.2,5,,,,,,,,,,35.65,8654618
CHE,Europe,Switzerland,10/23/2020,103653,6634,4175.857,2067,21,-7.857,11976.612,766.527,482.5,238.832,2.426,-0.908,32336,1398484,161.588,3.736,23673,2.735,0.212,4.7,,,,,,,,,,35.65,8654618
CHE,Europe,Switzerland,10/24/2020,103653,0,4175.857,2081,14,-5.857,11976.612,0,482.5,240.45,1.618,-0.677,22982,1421466,164.244,2.655,24660,2.849,0.221,4.5,,,,,,,,,,35.65,8654618
CHE,Europe,Switzerland,10/25/2020,103653,0,4175.857,2083,2,-5.714,11976.612,0,482.5,240.681,0.231,-0.66,13055,1434521,165.752,1.508,25310,2.924,0.226,4.4,,,,,,,,,,35.65,8654618
CHE,Europe,Switzerland,10/26/2020,121093,17440,5419.143,2111,28,-3.857,13991.721,2015.109,626.156,243.916,3.235,-0.446,28691,1463212,169.067,3.315,26382,3.048,0.235,4.3,,,,,,,,,,35.65,8654618
CHE,Europe,Switzerland,10/27/2020,127042,5949,5839.286,2147,36,0.286,14679.1,687.379,674.702,248.076,4.16,0.033,37807,1501019,173.436,4.368,27656,3.196,0.246,4.1,,,,,,,,,,35.65,8654618
CHE,Europe,Switzerland,10/28/2020,135658,8616,6270.714,2158,11,17,15674.638,995.538,724.551,249.347,1.271,1.964,37354,1538373,177.752,4.316,28966,3.347,0.252,4,,,,,,,,,,35.65,8654618
CHE,Europe,Switzerland,10/29/2020,145044,9386,6860.714,2200,42,22,16759.145,1084.508,792.723,254.2,4.853,2.542,38011,1576384,182.144,4.392,30034,3.47,0.257,3.9,,,,,,,,,,41.67,8654618
CHE,Europe,Switzerland,10/30/2020,154251,9207,7228.286,2277,77,30,17822.97,1063.825,835.194,263.097,8.897,3.466,38176,1614560,186.555,4.411,30868,3.567,0.261,3.8,,,,,,,,,,41.67,8654618
CHE,Europe,Switzerland,10/31/2020,154251,0,7228.286,2297,20,30.857,17822.97,0,835.194,265.407,2.311,3.565,24471,1639031,189.382,2.828,31081,3.591,0.263,3.8,,,,,,,,,,41.67,8654618
CHE,Europe,Switzerland,11/1/2020,154251,0,7228.286,2326,29,34.714,17822.97,0,835.194,268.758,3.351,4.011,12771,1651802,190.858,1.476,31040,3.587,0.265,3.8,,,,,,,,,,41.67,8654618
CHE,Europe,Switzerland,11/2/2020,176177,21926,7869.143,2404,78,41.857,20356.415,2533.445,909.242,277.771,9.013,4.836,30088,1681890,194.334,3.477,31240,3.61,0.265,3.8,,,,,,,,,,59.26,8654618
CHE,Europe,Switzerland,11/3/2020,182303,6126,7894.429,2471,67,46.286,21064.246,707.83,912.164,285.512,7.742,5.348,38132,1720022,198.74,4.406,31286,3.615,0.268,3.7,,,,,,,,,,59.26,8654618
CHE,Europe,Switzerland,11/4/2020,192376,10073,8102.571,2555,84,56.714,22228.133,1163.887,936.214,295.218,9.706,6.553,36404,1756426,202.947,4.206,31150,3.599,0.271,3.7,,,,,,,,,,59.26,8654618
CHE,Europe,Switzerland,11/5/2020,202504,10128,8208.571,2628,73,61.143,23398.375,1170.242,948.461,303.653,8.435,7.065,35068,1791494,206.999,4.052,30730,3.551,0.27,3.7,,,,,,,,,,59.26,8654618
CHE,Europe,Switzerland,11/6/2020,211913,9409,8237.429,2710,82,61.857,24485.541,1087.165,951.796,313.128,9.475,7.147,32594,1824088,210.765,3.766,29933,3.459,0.27,3.7,,,,,,,,,,59.26,8654618
CHE,Europe,Switzerland,11/7/2020,211913,0,8237.429,2749,39,64.571,24485.541,0,951.796,317.634,4.506,7.461,22701,1846789,213.388,2.623,29680,3.429,0.266,3.8,,,,,,,,,,59.26,8654618
CHE,Europe,Switzerland,11/8/2020,211913,0,8237.429,2772,23,63.714,24485.541,0,951.796,320.291,2.658,7.362,11821,1858610,214.754,1.366,29544,3.414,0.265,3.8,,,,,,,,,,59.26,8654618
CHE,Europe,Switzerland,11/9/2020,229222,17309,7577.857,2902,130,71.143,26485.513,1999.973,875.585,335.312,15.021,8.22,27349,1885959,217.914,3.16,29153,3.368,0.265,3.8,,,,,,,,,,59.26,8654618
CHE,Europe,Switzerland,11/10/2020,235202,5980,7557,3013,111,77.429,27176.474,690.961,873.175,348.138,12.826,8.947,34468,1920427,221.896,3.983,28629,3.308,0.26,3.8,,,,,,,,,,59.26,8654618
CHE,Europe,Switzerland,11/11/2020,243472,8270,7299.429,3113,100,79.714,28132.033,955.559,843.414,359.692,11.555,9.211,31359,1951786,225.52,3.623,27909,3.225,0.254,3.9,,,,,,,,,,59.26,8654618
CHE,Europe,Switzerland,11/12/2020,250396,6924,6841.714,3216,103,84,28932.068,800.035,790.528,371.594,11.901,9.706,30586,1982372,229.054,3.534,27268,3.151,0.248,4,,,,,,,,,,59.26,8654618
CHE,Europe,Switzerland,11/13/2020,257135,6739,6460.286,3315,99,86.429,29710.728,778.659,746.455,383.033,11.439,9.986,28226,2010598,232.315,3.261,26644,3.079,0.244,4.1,,,,,,,,,,59.26,8654618
CHE,Europe,Switzerland,11/14/2020,257135,0,6460.286,3351,36,86,29710.728,0,746.455,387.192,4.16,9.937,18505,2029103,234.453,2.138,26045,3.009,0.242,4.1,,,,,,,,,,59.26,8654618
CHE,Europe,Switzerland,11/15/2020,257135,0,6460.286,3369,18,85.286,29710.728,0,746.455,389.272,2.08,9.854,9398,2038501,235.539,1.086,25699,2.969,0.24,4.2,,,,,,,,,,59.26,8654618
CHE,Europe,Switzerland,11/16/2020,269974,12839,5821.714,3536,167,90.571,31194.213,1483.485,672.671,408.568,19.296,10.465,25648,2064149,238.503,2.964,25456,2.941,0.235,4.3,,,,,,,,,,59.26,8654618
CHE,Europe,Switzerland,11/17/2020,274534,4560,5618.857,3664,128,93,31721.1,526.886,649.232,423.358,14.79,10.746,29106,2093255,241.866,3.363,24690,2.853,0.228,4.4,,,,,,,,,,59.26,8654618
